,id,organization_id,state,name,type,age,gender,size,url
279,70489746,IL157,IL,Ken,Dog,Adult,Male,Large,https://www.petfinder.com/dog/ken-70489746/il/matteson/south-suburban-humane-society-il157/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
280,70489747,IL157,IL,Pepper,Cat,Adult,Female,Medium,https://www.petfinder.com/cat/pepper-70489747/il/matteson/south-suburban-humane-society-il157/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
281,70489748,IL157,IL,Niklaus,Cat,Baby,Male,Small,https://www.petfinder.com/cat/niklaus-70489748/il/matteson/south-suburban-humane-society-il157/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
282,70489750,IL157,IL,Kol,Cat,Baby,Male,Small,https://www.petfinder.com/cat/kol-70489750/il/matteson/south-suburban-humane-society-il157/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
283,70489737,IL1014,IL,CUBBY,Cat,Baby,Male,Small,https://www.petfinder.com/cat/cubby-70489737/il/carthage/hearts-of-hancock-humane-society-il1014/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
284,70489735,CT571,CT,Dallas,Dog,Baby,Male,Medium,https://www.petfinder.com/dog/dallas-70489735/ct/woodbury/a-pups-pizzazz-ct571/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
285,70489728,OR79,OR,Mallory,Cat,Adult,Female,Large,https://www.petfinder.com/cat/mallory-70489728/or/newberg/newberg-animal-shelter-or79/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
286,70489729,OR79,OR,Lahey,Cat,Adult,Female,Large,https://www.petfinder.com/cat/lahey-70489729/or/newberg/newberg-animal-shelter-or79/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
287,70489730,OR79,OR,Olive,Cat,Adult,Female,Medium,https://www.petfinder.com/cat/olive-70489730/or/newberg/newberg-animal-shelter-or79/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
288,70489731,OR79,OR,Francine,Cat,Baby,Female,Small,https://www.petfinder.com/cat/francine-70489731/or/newberg/newberg-animal-shelter-or79/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
289,70489732,OR79,OR,Harvey,Cat,Baby,Female,Medium,https://www.petfinder.com/cat/harvey-70489732/or/newberg/newberg-animal-shelter-or79/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
290,70489733,OR79,OR,Okie,Cat,Adult,Male,Large,https://www.petfinder.com/cat/okie-70489733/or/newberg/newberg-animal-shelter-or79/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
291,70489727,CA1502,CA,King,Dog,Adult,Male,Small,https://www.petfinder.com/dog/king-70489727/ca/santa-barbara/santa-barbara-humane-santa-barbara-ca1502/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
292,70489725,MO179,MO,LEO,Cat,Adult,Male,Small,https://www.petfinder.com/cat/leo-70489725/mo/saint-louis/humane-society-of-missouri-mo179/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
293,70489726,MO179,MO,NORA,Dog,Young,Female,Large,https://www.petfinder.com/dog/nora-70489726/mo/saint-louis/humane-society-of-missouri-mo179/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
294,70489724,MD456,MD,Beautiful Belle,Cat,Adult,Female,Large,https://www.petfinder.com/cat/beautiful-belle-70489724/md/ellicott-city/feral-cat-rescue-research-inc-md456/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
295,70489723,IA91,IA,Eliza (Eliza Fraser),Dog,Adult,Female,Large,https://www.petfinder.com/dog/eliza-eliza-fraser-70489723/ia/bondurant/heartland-greyhound-adoption-ia91/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
296,70489722,TX1936,TX,Chip,Dog,Adult,Male,Small,https://www.petfinder.com/dog/chip-70489722/tx/fort-worth/schnauzer-rescue-of-texas-tx1936/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
297,70489720,TX2639,TX,Izabella ,Dog,Adult,Female,Large,https://www.petfinder.com/dog/izabella-70489720/ny/north-collins/supporting-rescue-alliance-tx2639/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
298,70489721,SC592,SC,Bowzer,Dog,Baby,Male,Large,https://www.petfinder.com/dog/bowzer-70489721/sc/st-george/shangri-la-sanctuary-sc592/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
299,70489719,WI575,WI,Poppy-tortie,Cat,Baby,Female,Medium,https://www.petfinder.com/cat/poppy-tortie-70489719/wi/stoughton/misfit-felines-inc-wi575/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
300,70489718,CT571,CT,Denver,Dog,Baby,Male,Medium,https://www.petfinder.com/dog/denver-70489718/ct/woodbury/a-pups-pizzazz-ct571/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
301,70489714,NJ620,NJ,Rose,Cat,Adult,Female,Small,https://www.petfinder.com/cat/rose-70489714/nj/ewing/easel-nj620/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
302,70489715,NJ620,NJ,Citation,Cat,Senior,Female,Large,https://www.petfinder.com/cat/citation-70489715/nj/ewing/easel-nj620/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
303,70489716,NJ620,NJ,Pinot,Cat,Adult,Female,Medium,https://www.petfinder.com/cat/pinot-70489716/nj/ewing/easel-nj620/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
304,70489717,NJ620,NJ,Rocky,Cat,Young,Male,Large,https://www.petfinder.com/cat/rocky-70489717/nj/ewing/easel-nj620/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
305,70489711,TX2269,TX,Lovely Ladybug,Dog,Adult,Female,Medium,https://www.petfinder.com/dog/lovely-ladybug-70489711/tx/friendswood/three-little-pitties-rescue-tx2269/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
306,70489712,TX2269,TX,Foxy Cervantes,Dog,Baby,Female,Medium,https://www.petfinder.com/dog/foxy-cervantes-70489712/tx/friendswood/three-little-pitties-rescue-tx2269/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
307,70489708,TX2269,TX,Taylor Snift,Dog,Adult,Female,Medium,https://www.petfinder.com/dog/taylor-snift-70489708/tx/friendswood/three-little-pitties-rescue-tx2269/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
308,70489709,TX2269,TX,Hendrix Cervantes,Dog,Adult,Male,Medium,https://www.petfinder.com/dog/hendrix-cervantes-70489709/tx/friendswood/three-little-pitties-rescue-tx2269/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
309,70489710,TX2269,TX,Cici Orem Charming Beauty,Dog,Adult,Female,Small,https://www.petfinder.com/dog/cici-orem-charming-beauty-70489710/tx/friendswood/three-little-pitties-rescue-tx2269/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
310,70489683,IA260,IA,Steve,Cat,Young,Female,Medium,https://www.petfinder.com/cat/steve-70489683/ia/davenport/humane-society-of-scott-county-ia260/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
311,70489684,IA260,IA,Raisin,Cat,Adult,Female,Medium,https://www.petfinder.com/cat/raisin-70489684/ia/davenport/humane-society-of-scott-county-ia260/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
312,70489685,IA260,IA,Ginette Greathouse,Cat,Young,Male,Medium,https://www.petfinder.com/cat/ginette-greathouse-70489685/ia/davenport/humane-society-of-scott-county-ia260/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
313,70489687,IA260,IA,Romeo,Cat,Adult,Male,Medium,https://www.petfinder.com/cat/romeo-70489687/ia/davenport/humane-society-of-scott-county-ia260/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
314,70489688,IA260,IA,Draco,Cat,Adult,Male,Medium,https://www.petfinder.com/cat/draco-70489688/ia/davenport/humane-society-of-scott-county-ia260/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
315,70489689,IA260,IA,Gorgeous Grape,Cat,Adult,Male,Medium,https://www.petfinder.com/cat/gorgeous-grape-70489689/ia/davenport/humane-society-of-scott-county-ia260/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
316,70489690,IA260,IA,The Cat,Cat,Adult,Male,Medium,https://www.petfinder.com/cat/the-cat-70489690/ia/davenport/humane-society-of-scott-county-ia260/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
317,70489691,IA260,IA,Macho,Cat,Adult,Male,Large,https://www.petfinder.com/cat/macho-70489691/ia/davenport/humane-society-of-scott-county-ia260/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
318,70489692,IA260,IA,Ellis Grey,Cat,Adult,Female,Medium,https://www.petfinder.com/cat/ellis-grey-70489692/ia/davenport/humane-society-of-scott-county-ia260/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
319,70489693,IA260,IA,Snow Storm,Cat,Young,Male,Medium,https://www.petfinder.com/cat/snow-storm-70489693/ia/davenport/humane-society-of-scott-county-ia260/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
320,70489694,IA260,IA,Gong Gong,Cat,Young,Male,Medium,https://www.petfinder.com/cat/gong-gong-70489694/ia/davenport/humane-society-of-scott-county-ia260/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
321,70489695,IA260,IA,Kenpachi,Cat,Adult,Male,Large,https://www.petfinder.com/cat/kenpachi-70489695/ia/davenport/humane-society-of-scott-county-ia260/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
322,70489696,IA260,IA,Juliet,Cat,Adult,Female,Medium,https://www.petfinder.com/cat/juliet-70489696/ia/davenport/humane-society-of-scott-county-ia260/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
323,70489697,IA260,IA,Randall,Cat,Adult,Male,Medium,https://www.petfinder.com/cat/randall-70489697/ia/davenport/humane-society-of-scott-county-ia260/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
324,70489698,IA260,IA,Strike,Cat,Adult,Male,Medium,https://www.petfinder.com/cat/strike-70489698/ia/davenport/humane-society-of-scott-county-ia260/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
325,70489699,IA260,IA,Ben,Cat,Young,Male,Medium,https://www.petfinder.com/cat/ben-70489699/ia/davenport/humane-society-of-scott-county-ia260/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
326,70489700,IA260,IA,Coffee,Cat,Adult,Male,Medium,https://www.petfinder.com/cat/coffee-70489700/ia/davenport/humane-society-of-scott-county-ia260/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
327,70489701,IA260,IA,Annie,Dog,Senior,Female,Small,https://www.petfinder.com/dog/annie-70489701/ia/davenport/humane-society-of-scott-county-ia260/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
328,70489702,IA260,IA,Pringle,Dog,Young,Male,Medium,https://www.petfinder.com/dog/pringle-70489702/ia/davenport/humane-society-of-scott-county-ia260/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
329,70489703,IA260,IA,Black Cherry Koolaid,Cat,Adult,Female,Medium,https://www.petfinder.com/cat/black-cherry-koolaid-70489703/ia/davenport/humane-society-of-scott-county-ia260/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
330,70489704,IA260,IA,Rickon Stark,Cat,Young,Female,Small,https://www.petfinder.com/cat/rickon-stark-70489704/ia/davenport/humane-society-of-scott-county-ia260/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
331,70489705,IA260,IA,Lime,Cat,Young,Male,Medium,https://www.petfinder.com/cat/lime-70489705/ia/davenport/humane-society-of-scott-county-ia260/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
332,70489706,IA260,IA,Ara Stark,Cat,Senior,Female,Medium,https://www.petfinder.com/cat/ara-stark-70489706/ia/davenport/humane-society-of-scott-county-ia260/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
333,70489707,IA260,IA,Rachel Green,Cat,Adult,Female,Medium,https://www.petfinder.com/cat/rachel-green-70489707/ia/davenport/humane-society-of-scott-county-ia260/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
334,70489682,CO563,CO,chloe,Dog,Adult,Female,Small,https://www.petfinder.com/dog/chloe-70489682/co/boulder/poso-dog-rescue-co563/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
335,70489681,ID100,ID,Thora,Dog,Young,Female,Large,https://www.petfinder.com/dog/thora-70489681/id/eagle/boise-bully-breed-rescue-id100/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
336,70489678,NM137,NM,TRIX,Dog,Baby,Male,Small,https://www.petfinder.com/dog/trix-70489678/nm/albuquerque/albuquerque-animal-welfare-westside-nm137/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
337,70489679,NM137,NM,FUZZBALL,Cat,Baby,Male,Small,https://www.petfinder.com/cat/fuzzball-70489679/nm/albuquerque/albuquerque-animal-welfare-westside-nm137/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
338,70489680,NM137,NM,FRUIT LOOPS,Dog,Baby,Male,Small,https://www.petfinder.com/dog/fruit-loops-70489680/nm/albuquerque/albuquerque-animal-welfare-westside-nm137/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
339,70489676,NM137,NM,ABBY,Dog,Young,Female,Medium,https://www.petfinder.com/dog/abby-70489676/nm/albuquerque/albuquerque-animal-welfare-westside-nm137/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
340,70489677,NM137,NM,APPLE JAX,Dog,Baby,Female,Small,https://www.petfinder.com/dog/apple-jax-70489677/nm/albuquerque/albuquerque-animal-welfare-westside-nm137/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
341,70489675,OR07,OR,Gopher,Cat,Young,Male,Medium,https://www.petfinder.com/cat/gopher-70489675/or/sherwood/cat-adoption-team-or07/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
342,70489674,OR07,OR,Rozzie,Cat,Baby,Female,Medium,https://www.petfinder.com/cat/rozzie-70489674/or/sherwood/cat-adoption-team-or07/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
343,70489673,OR07,OR,Moxie,Cat,Baby,Male,Medium,https://www.petfinder.com/cat/moxie-70489673/or/sherwood/cat-adoption-team-or07/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
344,70489665,TN360,TN,Torrey,Dog,Adult,Female,Medium,https://www.petfinder.com/dog/torrey-70489665/tn/east-ridge/east-ridge-animal-shelter-tn360/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
345,70489666,TN360,TN,Freya,Dog,Adult,Female,Medium,https://www.petfinder.com/dog/freya-70489666/tn/east-ridge/east-ridge-animal-shelter-tn360/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
346,70489667,TN360,TN,Ester,Dog,Senior,Female,Medium,https://www.petfinder.com/dog/ester-70489667/tn/east-ridge/east-ridge-animal-shelter-tn360/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
347,70489668,WI507,WI,Harper,Dog,Baby,Male,Medium,https://www.petfinder.com/dog/harper-70489668/wi/sheboygan/humane-society-of-sheboygan-county-wi507/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
348,70489669,WI507,WI,Cooper,Dog,Baby,Male,Medium,https://www.petfinder.com/dog/cooper-70489669/wi/sheboygan/humane-society-of-sheboygan-county-wi507/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
349,70489670,WI507,WI,Freckles,Dog,Baby,Male,Medium,https://www.petfinder.com/dog/freckles-70489670/wi/sheboygan/humane-society-of-sheboygan-county-wi507/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
350,70489671,WI507,WI,Phoebe Lynn,Dog,Baby,Female,Medium,https://www.petfinder.com/dog/phoebe-lynn-70489671/wi/sheboygan/humane-society-of-sheboygan-county-wi507/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
351,70489672,WI507,WI,Frosty,Dog,Baby,Male,Medium,https://www.petfinder.com/dog/frosty-70489672/wi/sheboygan/humane-society-of-sheboygan-county-wi507/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
352,70489625,IL899,IL,Frost (she/her),Dog,Adult,Female,Small,https://www.petfinder.com/dog/frost-she-her-70489625/il/homer-glen/pet-profile-rescue-il899/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
353,70489623,KY463,KY,EMPRESS,Dog,Baby,Female,Large,https://www.petfinder.com/dog/empress-70489623/ky/la-grange/adopt-me-bluegrass-pet-rescue-ky463/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
354,70489622,IN427,IN,vincent,Dog,Adult,Male,Large,https://www.petfinder.com/dog/vincent-70489622/in/marion/marion-animal-care-and-control-in427/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
355,70489619,CA759,CA,Shrimp,Cat,Adult,Male,Medium,https://www.petfinder.com/cat/shrimp-70489619/ca/long-beach/long-beach-spay-neuter-ca759/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
356,70489613,IN85,IN,Leslie,Cat,Baby,Female,Small,https://www.petfinder.com/cat/leslie-70489613/in/jasper/dubois-county-humane-society-in85/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
